name,link,complete,avg,arc,hellaswag,mmlu,truthfulqa,winogrande,gsm8k,available,merged,flagged,moe,sha,precision
Aspik101/vicuna-7b-v1.3-instruct-pl-lora_unload,https://huggingface.co/Aspik101/vicuna-7b-v1.3-instruct-pl-lora_unload,False,38.15182509530731,,,,,70.08681925808997,6.21683093252464,True,False,False,False,e4b19d9d6168b32402da4ab2b5ec7ff27cf40d9b,float16
Aspik101/Vicuzard-30B-Uncensored-instruct-PL-lora_unload,https://huggingface.co/Aspik101/Vicuzard-30B-Uncensored-instruct-PL-lora_unload,False,46.84437218648219,,,,,78.37411207576953,15.314632297194844,True,False,False,False,652f03ac67b4293198d98b618e64285fb32a28e9,float16
Aspik101/WizardVicuna-Uncensored-3B-instruct-PL-lora_unload,https://huggingface.co/Aspik101/WizardVicuna-Uncensored-3B-instruct-PL-lora_unload,False,32.77999943752083,,,,,64.87766377269139,0.6823351023502654,True,False,False,False,e471ec778771f29992293d1660cc108f29c9c69e,float16
AtAndDev/CapybaraMarcoroni-7B,https://huggingface.co/AtAndDev/CapybaraMarcoroni-7B,True,70.32131164061691,65.01706484641639,84.81378211511651,65.20278522151222,57.069294342400255,81.13654301499605,68.68840030326004,True,False,False,False,50dc156e0c016e4e1bc84ff8d067b3eb88d36310,float16
AtAndDev/Ogno-Monarch-Neurotic-7B-Dare-Ties,https://huggingface.co/AtAndDev/Ogno-Monarch-Neurotic-7B-Dare-Ties,True,76.3168460069974,73.20819112627987,88.98625771758614,64.5826123271991,77.52615277046644,84.5303867403315,69.0674753601213,True,False,False,False,4f49f24bfdbbcab0ec9195d62ff3cece08f93b26,float16
AtAndDev/Ogno-Monarch-Neurotic-9B-Passthrough,https://huggingface.co/AtAndDev/Ogno-Monarch-Neurotic-9B-Passthrough,True,48.17138309172762,46.2457337883959,56.06452897829117,62.92192990289779,51.02578228172799,72.77032359905287,0.0,True,False,False,False,96b43edd20bf553075e991cda3a8464fd65514f5,float16
AtAndDev/ShortKing-3b-v0.3,https://huggingface.co/AtAndDev/ShortKing-3b-v0.3,False,34.071397754750706,,,,,66.92975532754538,1.2130401819560273,True,False,False,False,4bcf1610eb1f3959568d5acee74833c41502bf04,float16
AtAndDev/ShortKingv0.1,https://huggingface.co/AtAndDev/ShortKingv0.1,False,28.24638741770002,,,,,56.03788476716653,0.45489006823351025,True,False,False,False,6cd9b5bc13ee15b5e7e7cfb46477bc6a7c0b5d47,float16
athirdpath/Iambe-20b-DARE-v2,https://huggingface.co/athirdpath/Iambe-20b-DARE-v2,True,61.99209940260065,62.79863481228669,84.53495319657439,60.4502192748988,53.85363923413744,77.03235990528809,33.2827899924185,True,False,False,False,02bd8edd30a5ddd1eede94c19a6ae160842a2f9f,bfloat16
athirdpath/NSFW_DPO_Noromaid-7b,https://huggingface.co/athirdpath/NSFW_DPO_Noromaid-7b,True,61.58830125060743,62.62798634812287,84.49512049392551,63.33644794377597,44.993493459502886,78.2162588792423,35.860500379075056,True,False,False,False,51b4408a40736e18f69d932cb403811558428378,bfloat16
athirdpath/Orca-2-13b-Alpaca-Uncensored,https://huggingface.co/athirdpath/Orca-2-13b-Alpaca-Uncensored,True,61.63215218261965,61.092150170648466,79.2670782712607,60.130235990807925,53.58987502340753,77.42699289660617,38.28658074298711,True,False,False,False,2fdbef532345da9eba9b9f4b8aaef6ea11b664fe,float16
AtomEchoAI/AtomGPT_56k,https://huggingface.co/AtomEchoAI/AtomGPT_56k,False,53.86839671371833,53.15699658703071,76.72774347739494,45.314891949849276,40.2739548405984,,,True,False,False,False,f69ecfd630ec89afffa4ca7bd8a5eda0daf57643,float16
augmxnt/shisa-7b-v1,https://huggingface.co/augmxnt/shisa-7b-v1,True,55.01033431958815,56.14334470989761,78.6297550288787,23.116857555371027,52.49120169730028,78.05840568271508,41.62244124336619,True,False,False,False,131c2f3bf4955d1e2b6762380132bdd8688c0646,bfloat16
augmxnt/shisa-base-7b-v1,https://huggingface.co/augmxnt/shisa-base-7b-v1,True,51.64060947283098,52.3037542662116,77.63393746265685,23.116857555371027,42.39664190137454,78.53196527229677,35.860500379075056,True,False,False,False,5aa465caca707816a4bb36b4980aef5d102d76fb,bfloat16
augmxnt/shisa-gamma-7b-v1,https://huggingface.co/augmxnt/shisa-gamma-7b-v1,True,55.50475691633316,53.15699658703071,77.29535949014141,55.22899604016599,50.727389994241875,73.8752959747435,22.744503411675513,True,False,False,False,49bf4a58453d191845668b8ff17e4b8f0e9ccae6,bfloat16
augtoma/qCammel-13,https://huggingface.co/augtoma/qCammel-13,False,43.768209515113035,,,,,76.16416732438832,11.372251705837757,True,False,False,False,af473e64f6a4fa02a7e24ee7679eea9505eb179d,float16
augtoma/qCammel-70,https://huggingface.co/augtoma/qCammel-70,False,57.00654570173165,,,,,84.29360694554065,29.71948445792267,True,False,False,False,cf1e917e42fd1e56ee1edef7ee1a98cbe705c18c,float16
augtoma/qCammel-70-x,https://huggingface.co/augtoma/qCammel-70-x,False,57.00654570173165,,,,,84.29360694554065,29.71948445792267,True,False,False,False,cf1e917e42fd1e56ee1edef7ee1a98cbe705c18c,float16
augtoma/qCammel-70v1,https://huggingface.co/augtoma/qCammel-70v1,False,57.00654570173165,,,,,84.29360694554065,29.71948445792267,True,False,False,False,cf1e917e42fd1e56ee1edef7ee1a98cbe705c18c,float16
augtoma/qCammel-70x,https://huggingface.co/augtoma/qCammel-70x,False,57.00654570173165,,,,,84.29360694554065,29.71948445792267,True,False,False,False,cf1e917e42fd1e56ee1edef7ee1a98cbe705c18c,float16
augtoma/qCammel70,https://huggingface.co/augtoma/qCammel70,False,57.00654570173165,,,,,84.29360694554065,29.71948445792267,True,False,False,False,cf1e917e42fd1e56ee1edef7ee1a98cbe705c18c,float16
AurelPx/Dare-k-7B-ties,https://huggingface.co/AurelPx/Dare-k-7B-ties,True,73.11578921489,69.11262798634812,87.08424616610237,65.01604743912057,63.907707366467406,82.00473559589582,71.56937073540561,True,False,False,False,35851b86f6d9d367a23a0d9ff7ebd5ceb89ebf34,bfloat16
AurelPx/Meliodas-7b-dare,https://huggingface.co/AurelPx/Meliodas-7b-dare,True,76.6927689852982,72.86689419795222,89.10575582553277,64.43271358185106,78.02123312690321,84.76716653512234,70.9628506444276,True,False,False,False,2bae3c13529794307f17d9bfca4e6881736909a4,bfloat16
AurelPx/NeuralPipe-7B-slerp,https://huggingface.co/AurelPx/NeuralPipe-7B-slerp,True,71.09006758988501,67.74744027303754,86.16809400517825,64.04849302037182,59.85018412437423,80.18942383583267,68.53677028051554,True,False,False,False,71efe6e869f8983d99b0a1f525708480a73fd71c,float16
AurelPx/Pegasus-7b-slerp,https://huggingface.co/AurelPx/Pegasus-7b-slerp,True,76.41225412149716,72.6962457337884,89.04600677155945,64.47043748345466,77.12800289093448,85.00394632991318,70.12888551933283,True,False,False,False,2c42b3c5aa99602ffe02ff1a0702d6a40e6cb426,bfloat16
AurelPx/Percival_01-7b-slerp,https://huggingface.co/AurelPx/Percival_01-7b-slerp,True,76.78657844228144,73.20819112627987,89.15554670384385,64.41795622610243,77.96786803623033,85.0828729281768,70.88703563305533,True,False,False,False,6d415ca49b7717b8e851ae3271f569e83d4de589,bfloat16
ausboss/llama-13b-supercot,https://huggingface.co/ausboss/llama-13b-supercot,False,41.48598020671707,,,,,75.76953433307024,7.202426080363912,True,False,False,False,f6953fa162b487a3d4c6bdc7b7951e09576c2ae5,float16
ausboss/llama-30b-supercot,https://huggingface.co/ausboss/llama-30b-supercot,False,45.96726371237448,,,,,80.03157063930544,11.902956785443518,True,False,False,False,dc9d81f454d286ea040c5cd45b058aecaa51c13e,float16
ausboss/llama7b-wizardlm-unfiltered,https://huggingface.co/ausboss/llama7b-wizardlm-unfiltered,False,38.30910982884477,,,,,72.29676400947119,4.321455648218348,True,False,False,False,2123beec77083c414b2ae51dd25b7a870b0b936c,float16
Austism/chronos-hermes-13b-v2,https://huggingface.co/Austism/chronos-hermes-13b-v2,False,43.563114052225586,,,,,75.37490134175216,11.751326762699014,True,False,False,False,2f0e2cb734685a6ce0736a9f3e909a795d7592cc,float16
automerger/Experiment26Yamshadow-7B,https://huggingface.co/automerger/Experiment26Yamshadow-7B,True,76.65616155108715,72.7815699658703,89.04600677155945,64.55583180566255,78.120580455587,84.92501973164957,70.50796057619408,True,False,False,False,a0dfb3964cc2ba8dc398f9a7d1386bead4299697,bfloat16
automerger/Experiment27Neuralsirkrishna-7B,https://huggingface.co/automerger/Experiment27Neuralsirkrishna-7B,True,76.413546444826,73.20819112627987,89.03604859589723,64.62492171176505,77.39528869601759,84.84609313338595,69.3707354056103,True,False,False,False,6be791ab6dff0e9b0e222743d2973717ef5250c1,bfloat16
automerger/Experiment27Pastiche-7B,https://huggingface.co/automerger/Experiment27Pastiche-7B,True,76.73255150873848,73.03754266211604,89.07588129854611,64.19770447638369,79.31486588854352,85.39857932123125,69.3707354056103,True,False,False,False,f69af11ca954a3441cca023a9e1cb6bb8bf4eb66,bfloat16
automerger/Experiment28Yam-7B,https://huggingface.co/automerger/Experiment28Yam-7B,True,76.42895458332363,72.61092150170649,89.11571400119497,64.3720454270285,78.2582180310156,84.84609313338595,69.3707354056103,True,False,False,False,57a3a968556a2a937b1ffae72214071af096c70a,bfloat16
automerger/Experiment29Pastiche-7B,https://huggingface.co/automerger/Experiment29Pastiche-7B,True,76.39235045778526,73.03754266211604,88.9065923122884,64.70221864094204,77.72458880026832,84.68823993685872,69.29492039423806,True,False,False,False,3c1ea214fb1114e18d3a52eebdf29852a40bee6c,bfloat16
automerger/Inex12Yamshadow-7B,https://huggingface.co/automerger/Inex12Yamshadow-7B,True,76.51424681461535,72.44027303754265,88.8568014339773,64.62518361210256,78.18513256445945,84.92501973164957,70.05307050796058,True,False,False,False,5abfe1d88edb9a2a860c600c696a694b147accc5,bfloat16
automerger/NeuralsirkrishnaExperiment26-7B,https://huggingface.co/automerger/NeuralsirkrishnaExperiment26-7B,True,76.52062802541415,73.89078498293516,89.13563035251943,64.32367821379556,77.25358601874959,84.84609313338595,69.67399545109932,True,False,False,False,d9d92b2ae2ce1dd459170896bb5eff9325660916,bfloat16
automerger/OgnoExperiment27-7B,https://huggingface.co/automerger/OgnoExperiment27-7B,True,76.51428323126807,73.37883959044369,89.40450109539933,64.43414806144371,78.40953221504796,84.84609313338595,68.6125852918878,True,False,False,False,4c81b65d91016bbec6479f6ff839ebe6985abac8,bfloat16
automerger/Ognoexperiment27Multi_verse_model-7B,https://huggingface.co/automerger/Ognoexperiment27Multi_verse_model-7B,True,76.77117539514984,72.95221843003414,89.2850029874527,64.39399546501954,78.03526168783466,84.84609313338595,71.1144806671721,True,False,False,False,7eb7e390625ec0ca13a11c8977b9710d2316451f,bfloat16
automerger/PasticheAlloyingotneoy-7B,https://huggingface.co/automerger/PasticheAlloyingotneoy-7B,True,76.62446829782654,73.46416382252559,89.08583947420833,64.42652300861795,78.31045197403762,85.24072612470403,69.2191053828658,True,False,False,False,ce744a9da3e0549bedf3a143abf18fc1698c4128,bfloat16
automerger/PasticheInex12-7B,https://huggingface.co/automerger/PasticheInex12-7B,True,76.51033253533866,73.80546075085324,89.24517028480382,64.76103859348554,77.55797894971617,85.00394632991318,68.68840030326004,True,False,False,False,8916b8fab824480388c1aa6e72f81c1fc752cc5d,bfloat16
automerger/ShadowYam-7B,https://huggingface.co/automerger/ShadowYam-7B,True,76.44100333019345,73.20819112627987,89.06592312288389,64.48748486860346,78.04977896814992,84.76716653512234,69.0674753601213,True,False,False,False,0525f9aa8d500470fcf80f7b20390c1533c73a1c,bfloat16
automerger/ShadowYamshadow-7B,https://huggingface.co/automerger/ShadowYamshadow-7B,True,76.54249443993054,72.6962457337884,88.98625771758614,64.6484103418179,78.1007042164165,84.84609313338595,69.97725549658831,True,False,False,False,882a7d1f6d25f7f1363074f608ad8f78c26812a0,bfloat16
automerger/Strangemerges_32Yamshadow-7B,https://huggingface.co/automerger/Strangemerges_32Yamshadow-7B,True,76.52608800558602,72.95221843003414,88.87671778530174,64.52329106282735,78.05987872364221,84.76716653512234,69.97725549658831,True,False,False,False,4efa1c02b2a14eda16906102992ae2fb7c6c06a5,bfloat16
automerger/T3qm7xNeuralsirkrishna-7B,https://huggingface.co/automerger/T3qm7xNeuralsirkrishna-7B,True,76.30066582216244,73.12286689419795,88.98625771758614,64.71115742809064,76.85203412615003,84.6093133385951,69.52236542835482,True,False,False,False,9df3805f085c2f003f39cdc3a65b9d7ac055b3ca,bfloat16
automerger/YamShadow-7B,https://huggingface.co/automerger/YamShadow-7B,True,76.6041059782118,72.52559726962457,88.89663413662618,64.64310070006081,78.35065690234106,85.00394632991318,70.20470053070508,True,False,False,False,53746d4d0be4a0b0c2ec5decaeff28f692e06216,bfloat16
automerger/YamshadowExperiment28-7B,https://huggingface.co/automerger/YamshadowExperiment28-7B,True,76.86481312261033,73.29351535836177,89.24517028480382,64.3763870150992,78.52511937649902,85.24072612470403,70.50796057619408,True,False,False,False,b8f628c51f138538afc4c3d0d7dbcbab523c3b7a,bfloat16
avinash31d/phi-2-slerp,https://huggingface.co/avinash31d/phi-2-slerp,True,63.73918958171874,62.54266211604096,76.04062935670186,57.59502269442213,49.14983320303427,75.84846093133386,61.25852918877938,True,False,False,False,38ff8f0e47a438ea4eb5bc1f3abb592690a503fb,bfloat16
AwanLLM/Awanllm-Llama-3-8B-Cumulus-v0.2,https://huggingface.co/AwanLLM/Awanllm-Llama-3-8B-Cumulus-v0.2,True,64.49613390224566,55.11945392491467,77.56423023302132,63.21147897547576,53.64649741932901,76.47987371744279,60.955269143290366,True,False,False,False,2d05eb55e47114a9cee38942e8c6514e529f064a,float16
AwanLLM/Awanllm-Llama-3-8B-Dolfin-v0.3,https://huggingface.co/AwanLLM/Awanllm-Llama-3-8B-Dolfin-v0.3,True,65.20247527653821,59.89761092150171,80.10356502688707,65.7464367454625,53.051444789670256,76.08524072612471,56.33055344958302,True,False,False,False,1867b48f5adc65efb9c42708f29de4cb781517b1,float16
AwanLLM/Awanllm-Llama-3-8B-Dolfin-v0.3-DPO,https://huggingface.co/AwanLLM/Awanllm-Llama-3-8B-Dolfin-v0.3-DPO,True,53.96474482494554,56.484641638225256,75.4331806413065,49.0483054702764,57.269259621835744,70.08681925808997,15.466262319939347,True,False,False,False,2fd9fca4006ff48beb932358096c3f9c6053e571,float16
AwanLLM/Awanllm-Llama-3-8B-Dolfin-v0.6-Abliterated,https://huggingface.co/AwanLLM/Awanllm-Llama-3-8B-Dolfin-v0.6-Abliterated,True,65.36495206191492,60.40955631399317,80.68113921529576,66.75757574329482,50.37200765305661,77.03235990528809,56.93707354056103,True,False,False,False,b9378521bc4c34c802175f4bee35f42af6ac6508,float16
AwanLLM/Awanllm-Llama-3-8B-Instruct-DPO-v0.1,https://huggingface.co/AwanLLM/Awanllm-Llama-3-8B-Instruct-DPO-v0.1,True,66.74671775441983,61.689419795221845,78.96833300139414,66.35816403955728,52.803428796410735,75.61168113654301,65.04927975739196,True,False,False,False,763af4dca09bdcb32b69a1cd9c5a871888392a47,float16
AwanLLM/Awanllm-Llama-3-8B-Instruct-DPO-v0.2,https://huggingface.co/AwanLLM/Awanllm-Llama-3-8B-Instruct-DPO-v0.2,True,58.115816767241945,57.423208191126285,77.20573590918144,52.30884532826675,58.40138438896096,77.42699289660617,25.928733889310084,True,False,False,False,39ddaa985c04458899210b4cbbdf7f9d21afa070,float16
AwanLLM/Awanllm-Llama-3-8B-Instruct-ORPO-v0.1,https://huggingface.co/AwanLLM/Awanllm-Llama-3-8B-Instruct-ORPO-v0.1,True,66.36555882496866,61.00682593856656,79.09778928500299,66.43026897091545,51.29454473309828,75.76953433307024,64.59438968915845,True,False,False,False,d94ad40325e156396130c08dc1ddb3f647c93edb,float16
AwanLLM/Llama-3-8B-Cumulus-v0.1,https://huggingface.co/AwanLLM/Llama-3-8B-Cumulus-v0.1,True,63.89392746515796,55.034129692832764,77.5542720573591,62.588801703775765,50.981775097255124,76.40094711917916,60.803639120545874,True,False,False,False,8def1be950f2511c8620a62d707481740d17bf07,float16
AwanLLM/Llama-3-8B-Dolfin-v0.2-Instruct,https://huggingface.co/AwanLLM/Llama-3-8B-Dolfin-v0.2-Instruct,True,64.84812400444746,61.86006825938567,77.86297550288786,66.3667626758019,51.318375492405075,74.74348855564325,56.93707354056103,True,False,False,False,f2cceda825ae84b0459f98147d2a40facf05da57,float16
AwanLLM/Meta-Llama-3-8B-Instruct-Dolfin-v0.1,https://huggingface.co/AwanLLM/Meta-Llama-3-8B-Instruct-Dolfin-v0.1,True,65.7411465079885,61.43344709897611,79.25712009559848,65.94887680186275,51.70782118745924,75.29597474348856,60.803639120545874,True,False,False,False,2440cf34ccb514a13828716ebcffe6aecc062c88,float16
awnr/Mistral-7B-v0.1-half-naive-A,https://huggingface.co/awnr/Mistral-7B-v0.1-half-naive-A,True,60.78872374891808,60.32423208191127,83.22047400916152,64.16339311672155,42.27759527261199,77.90055248618785,36.84609552691433,True,False,False,False,76e4d06445c9048988beaa9d44b294258796b98c,float16
awnr/Mistral-7B-v0.1-signtensors-1-over-2,https://huggingface.co/awnr/Mistral-7B-v0.1-signtensors-1-over-2,True,60.47648667259751,60.32423208191127,83.12089225253933,64.1108943634331,41.9395930506479,77.42699289660617,35.93631539044731,True,False,False,False,ebc61d55d1343aeb1b234215e709a2c230d910ef,bfloat16
awnr/Mistral-7B-v0.1-signtensors-1-over-4,https://huggingface.co/awnr/Mistral-7B-v0.1-signtensors-1-over-4,True,29.15784682542019,28.668941979522184,25.642302330213106,23.116857555371027,47.95307537786469,49.56590370955012,0.0,True,False,False,False,a881a97068d3809ef261aa6f38b96000b227f515,bfloat16
axxd/wizardllama-7b,https://huggingface.co/axxd/wizardllama-7b,True,42.6103697834321,42.83276450511945,66.20195180242979,35.442680832038334,35.713700378458356,62.430939226519335,13.040181956027293,True,False,False,False,e399cd6c8855d103be1fb31c797890861db25d12,bfloat16
azale-ai/DukunLM-7B-V1.0-Uncensored,https://huggingface.co/azale-ai/DukunLM-7B-V1.0-Uncensored,True,47.68330635594325,51.10921501706485,75.62238597888866,39.8211176579993,43.94758550168196,69.53433307024467,6.0652009097801365,True,False,False,False,11a78fd948f70407f78b74fe599af572dbda15fc,bfloat16
azarafrooz/gemma-2b-it-nlai-v0,https://huggingface.co/azarafrooz/gemma-2b-it-nlai-v0,True,42.79626479402858,44.027303754266214,62.66679944234216,37.57709951043542,45.79755339886905,61.32596685082873,5.382865807429871,True,False,False,False,901fef6efa902a651f4c25349de02b47b0128006,bfloat16
azarafrooz/gemma-2b-it-sp-test,https://huggingface.co/azarafrooz/gemma-2b-it-sp-test,True,42.79344614293663,44.027303754266214,62.816172077275446,37.66789259342409,45.77414398229486,61.16811365430151,5.307050796057619,True,False,False,False,6cfd509a3b78e16429de3ce822f8ebc086e31a27,bfloat16
azarafrooz/gemma-2b-it-sp-test-openherms-step500,https://huggingface.co/azarafrooz/gemma-2b-it-sp-test-openherms-step500,True,42.79344614293663,44.027303754266214,62.816172077275446,37.66789259342409,45.77414398229486,61.16811365430151,5.307050796057619,True,False,False,False,e545006c78cef3250fb092aa0ffb9a06c6d7487e,bfloat16
azarafrooz/gemma-2b-it-sp-test1,https://huggingface.co/azarafrooz/gemma-2b-it-sp-test1,True,42.79344614293663,44.027303754266214,62.816172077275446,37.66789259342409,45.77414398229486,61.16811365430151,5.307050796057619,True,False,False,False,788d71c479bb22a4030e48ae4eb1378bc1631f08,bfloat16
azarafrooz/gemma-2b-nlaf-v0,https://huggingface.co/azarafrooz/gemma-2b-nlaf-v0,True,42.832112438034336,43.77133105802048,62.72654849631547,37.717248436849864,45.85371529221028,61.010260457774265,5.913570887035633,True,False,False,False,836de6b584f30580a3d9f97edf77697d80d57c4d,bfloat16
azarafrooz/gemma-nlaf-v1,https://huggingface.co/azarafrooz/gemma-nlaf-v1,True,42.75747464695192,43.85665529010239,62.69667396932882,37.658624190913784,45.860841567898746,61.089187056037886,5.382865807429871,True,False,False,False,5891aeb43d8319e3393b6c006dd91edc8595067d,bfloat16
azarafrooz/Mistral-7B-Instruct-v0.2-Selfplay-v0,https://huggingface.co/azarafrooz/Mistral-7B-Instruct-v0.2-Selfplay-v0,True,65.55636492679062,62.79863481228669,84.74407488548098,60.598852008803874,67.35401072237312,77.5848460931334,40.25777103866566,True,False,False,False,636a1aede230bc57c951994992ec0c01c1d927af,bfloat16
azarafrooz/Mistral-7B-Instruct-v0.2-sp-v0,https://huggingface.co/azarafrooz/Mistral-7B-Instruct-v0.2-sp-v0,True,65.68107404544875,63.05460750853242,84.84365664210317,60.745908368899926,68.22484423368418,77.1112865035517,40.10614101592115,True,False,False,False,3df848493713aafe17011d7dfbe2c8b11c1b364f,bfloat16
azarafrooz/Mistral-7B-Instruct-v2-sp-v0.1,https://huggingface.co/azarafrooz/Mistral-7B-Instruct-v2-sp-v0.1,True,65.68107404544875,63.05460750853242,84.84365664210317,60.745908368899926,68.22484423368418,77.1112865035517,40.10614101592115,True,False,False,False,8dfe19f4bda45edfab91f895e28ca41b251117cc,bfloat16
azarafrooz/mistral-7b-selfplay-v0,https://huggingface.co/azarafrooz/mistral-7b-selfplay-v0,True,57.82432047302634,54.69283276450512,75.6920932085242,55.40480749796561,56.28188850184272,73.63851617995265,31.2357846853677,True,False,False,False,f953e2d8749d9dec967dd05d6e649c7c25a9fb23,bfloat16
azarafrooz/mistral-7b-v2-selfplay,https://huggingface.co/azarafrooz/mistral-7b-v2-selfplay,True,65.67457677440343,62.96928327645052,84.97311292571202,60.71324387424516,68.2408733012382,77.34806629834254,39.80288097043215,True,False,False,False,321df8e3aac523d0098bf3a60a2573b48bc3aa6d,bfloat16
azarafrooz/mistral-7b-v2-selfplay-v0,https://huggingface.co/azarafrooz/mistral-7b-v2-selfplay-v0,True,22.680140415555115,29.436860068259385,26.1700856403107,25.383131196757454,0.0,55.09076558800315,0.0,True,False,False,False,3e491e05f30398f11226cecff0ae1abf3a2fc61d,bfloat16
azarafrooz/mistral-7b-v2-selfplay-v1,https://huggingface.co/azarafrooz/mistral-7b-v2-selfplay-v1,True,30.248003754705852,31.91126279863481,30.89026090420235,53.019569070070425,0.0,65.66692975532754,0.0,True,False,False,False,cf53e3ac89cff2709d85c3657204208e277518f3,bfloat16
azarafrooz/mistral-v2-7b-selfplay-low-tmp,https://huggingface.co/azarafrooz/mistral-v2-7b-selfplay-low-tmp,True,65.63145834812416,63.05460750853242,84.9133638717387,60.76482895794597,68.13244751586997,77.34806629834254,39.57543593631539,True,False,False,False,78caf2641e8b84495d5199b81e51920c7b10285e,bfloat16
azarafrooz/mistral-v2-7b-selfplay-v0,https://huggingface.co/azarafrooz/mistral-v2-7b-selfplay-v0,True,65.71855229639006,63.05460750853242,84.88348934475204,60.78431603287583,68.14091675169902,77.1902131018153,40.25777103866566,True,False,False,False,60b1e543f54cc5b803bc4e4f22f8716c472370d8,bfloat16
azarafrooz/mistral-v2-7b-selfplay-v0-test,https://huggingface.co/azarafrooz/mistral-v2-7b-selfplay-v0-test,True,65.61484369013915,62.96928327645052,84.86357299342761,60.63761069914061,67.90668311962295,77.5848460931334,39.72706595905989,True,False,False,False,e34f3b09c03a9a96e1a76dfbd57a88a99c82a595,bfloat16
azarafrooz/mistral2-sp-lima-test,https://huggingface.co/azarafrooz/mistral2-sp-lima-test,True,21.783979272623778,29.436860068259385,26.160127464648475,25.383131196757454,0.0,49.72375690607735,0.0,True,False,False,False,6bc29114b9ac8a2d90c8bebe527468ab648a719a,bfloat16
azarafrooz/phi-gemma-nlaf-v0,https://huggingface.co/azarafrooz/phi-gemma-nlaf-v0,True,42.839750994692004,44.19795221843004,62.72654849631547,37.69761464926136,45.79270771793291,61.089187056037886,5.534495830174375,True,False,False,False,c98882471af3a86b46853a9778caa5db98a51791,bfloat16
azarafrooz/phi-gemma-nlaf-v1,https://huggingface.co/azarafrooz/phi-gemma-nlaf-v1,True,42.83267442654909,43.85665529010239,62.69667396932882,37.57824637805572,45.85860139184273,61.16811365430151,5.837755875663381,True,False,False,False,463a90e44dd5b505b59ab8d6240adae2d6e62a6b,bfloat16
Azazelle/Argetsu,https://huggingface.co/Azazelle/Argetsu,True,69.64241032708911,67.06484641638225,86.31746664011153,65.54731950691836,56.455916844886644,79.16337805840568,63.30553449583017,True,False,False,False,e7238116d58f218368ab8e8099abec3cd60237c2,float16
Azazelle/Bianca-7b,https://huggingface.co/Azazelle/Bianca-7b,True,72.81628326496991,69.45392491467577,86.07847042421828,65.08184043562149,64.03555172002717,81.05761641673243,71.19029567854435,True,False,False,False,c962dd3095ffa6ff247f3e3cef2b44f9ba500894,bfloat16
Azazelle/Dumb-Maidlet,https://huggingface.co/Azazelle/Dumb-Maidlet,True,68.33971527339389,66.80887372013652,86.05855407289384,65.17440350994379,50.70013733552167,80.18942383583267,61.10689916603488,True,False,False,False,1bbd507bb7dd502bbca4105406a6e57abe3c1187,float16
Azazelle/Half-NSFW_Noromaid-7b,https://huggingface.co/Azazelle/Half-NSFW_Noromaid-7b,True,62.32159170214709,62.79863481228669,84.82374029077873,63.763384933956715,46.04717372741371,78.05840568271508,38.43821076573162,True,False,False,False,378e5fb671d593432ce6c7ddc19ac8e04a490df8,float16
Azazelle/L3-RP_io,https://huggingface.co/Azazelle/L3-RP_io,True,67.88140869257236,63.05460750853242,79.86456881099383,67.9230962090465,52.90113671388952,75.69060773480662,67.85443517816528,True,False,False,False,8b58a655eeb31f4c5a497123433760cbd9e7729f,bfloat16
Azazelle/Maylin-7b,https://huggingface.co/Azazelle/Maylin-7b,True,70.26303819869155,66.80887372013652,86.39713204540928,64.73099417984739,60.24386703470505,79.63693764798737,63.76042456406369,True,False,False,False,c5fa9f4812daf2538e3e052c0346d9efb321c650,bfloat16
Azazelle/Mocha-Dare-7b-ex,https://huggingface.co/Azazelle/Mocha-Dare-7b-ex,True,64.07815795621129,61.262798634812285,81.59729137621987,60.773184204186805,53.43809110538692,73.79636937647987,53.60121304018196,True,False,False,False,4cedadeb455e4507b4fc1a4ac14b0340ed43cd05,float16
Azazelle/Mocha-Sample-7b-ex,https://huggingface.co/Azazelle/Mocha-Sample-7b-ex,True,66.52725664195653,64.76109215017065,84.34574785899224,62.204274902468626,54.18313995285621,77.1112865035517,56.55799848369977,True,False,False,False,0da3176b36871025e15c3dac3787cdc4f352e63f,float16
Azazelle/Mocha-SR-7b-ex,https://huggingface.co/Azazelle/Mocha-SR-7b-ex,True,63.68647649860592,59.81228668941979,81.23879705238001,60.87211750800685,54.72145489149565,73.08602999210734,52.388172858225936,True,False,False,False,037891495ac0efcf91282562fbfcfa295394a0c3,float16
Azazelle/Moko-DARE,https://huggingface.co/Azazelle/Moko-DARE,True,56.163183468252264,60.580204778157,82.07528380800638,61.93634692029515,52.169537994152925,75.13812154696133,5.079605761940864,True,False,False,False,b95e6fa7ed89fdb901a0e1fba45c94f2154a0c2f,float16
Azazelle/Moko-SAMPLE,https://huggingface.co/Azazelle/Moko-SAMPLE,True,62.34193555877429,61.092150170648466,83.8478390758813,64.5740658367642,43.448478922090956,79.16337805840568,41.925701288855194,True,False,False,False,0ed942b34411970e688adb0ec6fe39c2b56e5e0e,float16
Azazelle/Silicon-Medley,https://huggingface.co/Azazelle/Silicon-Medley,True,69.48640670069294,67.23549488054607,86.20792670782713,64.5115165154545,61.34363868702684,79.24230465666929,58.37755875663382,True,False,False,False,98e46cc2715fdeead6c6b79307b40682efb83bfc,float16
Azazelle/Sina-Loki-7b-Merge,https://huggingface.co/Azazelle/Sina-Loki-7b-Merge,True,65.02791356488528,59.129692832764505,81.95578570005975,64.71356259809575,53.842935119187054,78.13733228097868,52.388172858225936,True,False,False,False,5977c691a13280715c15559f2d90cb3142f74881,bfloat16
